chr1	1243993	1247056	PUSL1	1000	+	1243993	1247056	0	8	107,58,188,150,171,55,163,347	0,301,472,840,1067,2020,2295,2716
chr1	1246964	1260046	CPSF3L	1000	-	1246964	1260046	0	17	340,130,143,62,108,163,90,84,190,65,139,35,99,229,74,98,86	0,433,641,855,1008,1202,1450,1924,2147,2716,3239,3819,3935,7711,8871,9411,12996
chr1	1260142	1264275	GLTPD1	1000	+	1260142	1264275	0	3	340,197,1655	0,2073,2478
chr1	1266725	1269843	TAS1R3	1000	+	1266725	1269843	0	6	191,301,783,204,121,958	0,292,678,1575,1913,2160
chr1	1270658	1284492	DVL1	1000	-	1270658	1284492	0	15	1237,207,168,132,78,68,77,140,70,94,139,104,122,70,217	0,2698,2990,3243,4083,4303,4457,4759,4968,5131,6388,6774,7084,7410,13617
chr1	1288071	1293915	MXRA8	1000	-	1288071	1293915	0	10	938,81,77,40,156,471,102,303,24,80	0,1156,1338,1501,1662,1990,2552,2758,3989,5764
chr1	1309109	1310818	AURKAIP1	1000	-	1309109	1310818	0	4	173,446,86,442	0,270,975,1267
chr1	1321090	1334718	CCNL2	1000	-	1321090	1334718	0	13	1872,93,112,118,98,142,105,2038,65,121,110,75,320	0,2066,2243,2915,3239,4519,4748,5055,7685,9683,12522,12886,13308
chr1	1334909	1337425	LOC148413	1000	+	1334909	1337425	0	3	160,146,1441	0,628,1075
chr1	1337276	1342693	MRPL20	1000	-	1337276	1342693	0	4	360,78,111,183	0,3912,5012,5234
chr1	1353801	1356650	LOC441869	1000	-	1353801	1356650	0	4	1128,541,209,138	0,1630,2375,2711
chr1	1361507	1363166	TMEM88B	1000	+	1361507	1363166	0	2	258,233	0,1426
chr1	1370902	1378261	VWA1	1000	+	1370902	1378261	0	3	299,558,3801	0,1404,3558
chr1	1385068	1405538	ATAD3C	1000	+	1385068	1405538	0	12	1070,77,70,156,60,126,125,52,71,168,109,1775	0,2357,2676,4656,5771,6102,6536,7440,9472,11061,12911,18695
chr1	1407163	1431581	ATAD3B	1000	+	1407163	1431581	0	16	306,77,102,60,70,166,70,156,57,126,125,52,71,168,109,717	0,5490,6860,7265,9083,10354,10761,13232,13998,14326,14760,16079,17420,18473,18779,23701
chr1	1447522	1470067	ATAD3A	1000	+	1447522	1470067	0	17	331,161,77,246,60,70,166,70,156,57,126,125,52,71,168,109,762	0,387,3869,5024,5573,6778,7998,8405,10601,11368,11696,12130,13097,14318,15552,17080,21783
chr1	1470158	1475740	C1orf70	1000	-	1470158	1475740	0	4	729,209,107,71	0,810,4905,5511
chr1	1477053	1510262	SSU72	1000	-	1477053	1510262	0	5	494,119,140,144,405	0,2195,3189,23099,32804
chr1	1550794	1565990	MIB2	1000	+	1550794	1565990	0	21	219,236,107,311,172,107,195,143,108,105,163,134,149,157,161,127,234,179,182,66,319	0,450,1093,7974,8359,9380,9576,9871,10131,11235,11422,11659,11881,12258,12604,12858,13074,13718,13970,14224,14877
chr1	1567559	1570029	MMP23B	1000	+	1567559	1570029	0	8	194,131,140,168,165,111,127,203	0,602,800,1007,1567,1808,2021,2267
chr1	1568158	1570027	MMP23A	1000	+	1568158	1570027	0	6	134,168,165,111,127,201	0,408,968,1209,1422,1668
chr1	1571099	1655775	CDK11B	1000	-	1571099	1655775	0	21	119,190,149,117,108,122,106,122,91,176,66,159,96,123,164,133,128,116,47,125,70	0,199,595,944,1159,1343,1670,2024,2762,4538,5309,5923,6167,6647,72603,76685,79667,81935,82927,83047,84606
chr1	1592939	1624243	LOC728661	1000	-	1592939	1624243	0	9	4519,146,73,54,121,128,136,469,356	0,6826,8163,8597,10008,13962,14563,14877,30948
chr1	1631377	1633247	MMP23A	1000	+	1631377	1633247	0	6	134,168,165,111,127,201	0,408,968,1209,1422,1669
chr1	1634171	1655791	CDK11A	1000	-	1634171	1655791	0	20	267,190,149,117,108,122,106,122,91,176,66,159,96,123,137,133,128,116,124,95	0,347,743,1091,1306,1490,1817,2171,2909,4676,5447,6061,6305,6785,9531,13613,16595,18863,19975,21525
chr1	1663680	1677431	SLC35E2	1000	-	1663680	1677431	0	6	282,146,128,136,469,269	0,2448,6079,6680,6994,13482
chr1	1682677	1709909	NADK	1000	-	1682677	1709909	0	12	1822,83,158,100,155,103,86,106,130,84,219,182	0,2328,2812,3045,3305,4135,5019,5264,5942,10713,13989,27050
chr1	1716729	1822495	GNB1	1000	-	1716729	1822495	0	12	1763,116,217,202,67,163,64,107,39,103,49,237	0,2031,3762,5104,7954,19128,21184,30465,32546,40106,53899,105529
chr1	1846265	1848733	CALML6	1000	+	1846265	1848733	0	6	481,51,175,145,101,148	0,858,1614,1925,2147,2320
chr1	1849028	1850740	TMEM52	1000	-	1849028	1850740	0	5	573,179,42,44,120	0,663,1303,1455,1592
chr1	1884751	1935276	KIAA1751	1000	-	1884751	1935276	0	18	2538,165,90,67,119,174,156,199,158,103,111,174,105,99,144,85,86,137	0,3307,5807,6651,10436,11575,13058,15322,17346,18667,19624,20712,32073,33624,35199,35576,37577,50388
chr1	1950767	1962192	GABRD	1000	+	1950767	1962192	0	9	163,113,68,221,83,138,156,212,771	0,5613,6005,6189,8248,8826,9782,10222,10654
chr1	1981908	2116832	PRKCZ	1000	+	1981908	2116832	0	20	232,122,90,51,283,180,86,132,82,53,189,98,87,136,88,120,80,90,116,472	0,4971,6014,9071,23177,54246,84792,93740,95557,98402,100320,105525,119048,121585,121831,123427,124284,124754,134113,134452
chr1	2115899	2139172	C1orf86	1000	-	2115899	2139172	0	11	1053,232,272,136,88,136,176,195,120,153,178	0,5089,9178,9537,10227,13546,16589,18975,21844,22054,23095
chr1	2120481	2125024	LOC100128003	1000	-	2120481	2125024	0	1	4543	0
chr1	2160133	2241651	SKI	1000	+	2160133	2241651	0	7	1041,126,116,263,293,231,3636	0,74283,74590,75145,75598,77325,77882
chr1	2252695	2322993	MORN1	1000	-	2252695	2322993	0	14	323,47,80,134,167,124,111,97,88,91,111,99,72,97	0,2840,15212,15460,36175,37335,51224,53204,63721,64550,66162,66982,68668,70201
chr1	2281852	2284100	LOC100129534	1000	-	2281852	2284100	0	1	2248	0
chr1	2323213	2336881	RER1	1000	+	2323213	2336881	0	7	184,88,105,100,79,136,2408	0,4009,5341,7640,9082,10432,11260
chr1	2336242	2344010	PEX10	1000	-	2336242	2344010	0	6	1031,136,236,407,81,181	0,1680,1916,3648,5567,7587
chr1	2407753	2436964	PLCH2	1000	+	2407753	2436964	0	22	398,147,244,130,171,94,204,121,172,108,144,93,83,98,183,108,125,85,147,80,298,1604	0,2161,3419,3868,8133,10592,10858,11283,12892,13445,14877,18541,19173,20292,20513,21187,22208,22429,22769,23326,25797,27607
chr1	2439974	2458035	PANK4	1000	-	2439974	2458035	0	19	525,69,101,105,50,56,152,88,113,156,101,82,182,154,93,184,215,83,133	0,1326,1521,2142,2802,3092,4352,5466,5818,7026,9628,9980,10607,11265,11786,12187,12565,13182,17928
chr1	2460184	2461684	HES5	1000	-	2460184	2461684	0	3	1004,166,135	0,1100,1365
chr1	2481358	2484284	LOC115110	1000	-	2481358	2484284	0	2	355,1854	0,1072
chr1	2487804	2495265	TNFRSF14	1000	+	2487804	2495265	0	8	368,109,126,156,91,143,32,679	0,1360,1977,3457,4258,5307,6499,6782
chr1	2518248	2522902	C1orf93	1000	+	2518248	2522902	0	7	139,205,52,64,76,119,2054	0,281,931,1580,1740,2112,2600
chr1	2522080	2564481	MMEL1	1000	-	2522080	2564481	0	24	448,77,96,66,134,120,59,104,84,99,129,94,137,90,135,66,119,96,81,162,60,78,191,177	0,915,1290,2013,2191,3172,3743,4148,4634,5367,5919,7565,8012,13242,13505,14916,15606,16332,18697,19028,20639,21485,38689,42224
chr1	2938045	2939465	ACTRT2	1000	+	2938045	2939465	0	1	1420	0
chr1	2976182	2984289	FLJ42875	1000	-	2976182	2984289	0	6	119,54,104,2949,231,389	0,611,882,1488,4453,7718
chr1	2985743	3355183	PRDM16	1000	+	2985743	3355183	0	17	117,350,51,135,103,208,148,154,1417,85,170,78,170,175,237,175,4943	0,116945,174907,315972,327311,333611,335559,336315,342204,345383,348648,349487,356401,356871,361692,362786,364497
chr1	3371146	3397675	ARHGEF16	1000	+	3371146	3397675	0	15	229,607,46,170,57,161,153,130,75,93,152,189,74,102,664	0,8483,11565,12585,14297,14850,18495,18810,20125,21387,23292,23841,24934,25229,25865
chr1	3404512	3528059	MEGF6	1000	-	3404512	3528059	0	37	2641,48,129,129,129,129,129,129,129,132,129,129,129,129,129,129,132,129,132,126,135,135,129,129,132,171,123,120,138,123,123,126,123,105,110,135,358	0,2963,4690,5822,6047,6422,6664,7941,8706,9039,9284,10422,10749,11189,11639,11847,12684,13017,13228,13847,17259,17473,18159,19846,20609,21126,21921,22834,23601,24057,26601,27453,36175,91876,107389,114517,123189
chr1	3477261	3477354	MIR551A	1000	-	3477261	3477354	0	1	93	0
chr1	3541555	3546692	TPRG1L	1000	+	3541555	3546692	0	5	282,92,177,154,1720	0,432,721,2508,3417
chr1	3547331	3566671	WDR8	1000	-	3547331	3566671	0	12	350,192,126,106,78,135,87,104,73,117,153,177	0,698,1445,2630,4229,4392,5176,6227,7982,15898,16640,19163
chr1	3569128	3650467	TP73	1000	+	3569128	3650467	0	15	77,98,121,273,243,187,116,110,143,89,122,149,139,94,1157	0,29768,30495,38107,54984,69456,70789,74550,75063,75564,76762,77435,78362,78898,80182
chr1	3652549	3663886	KIAA0495	1000	-	3652549	3663886	0	4	4402,108,130,1716	0,6818,7075,9621
chr1	3668964	3688209	CCDC27	1000	+	3668964	3688209	0	12	399,124,111,158,150,93,367,131,78,213,105,245	0,1717,3056,4332,8880,10219,10707,11305,14134,14832,17382,19000
chr1	3689351	3692545	LOC388588	1000	+	3689351	3692545	0	4	54,119,185,187	0,275,2511,3007
chr1	3696783	3713068	LRRC47	1000	-	3696783	3713068	0	7	1117,90,103,116,117,462,643	0,1292,2441,3776,4867,6629,15642
chr1	3728644	3773797	KIAA0562	1000	-	3728644	3773797	0	22	3437,91,68,139,109,67,37,108,207,177,174,168,198,228,156,169,77,63,139,174,127,345	0,4199,11093,11343,13677,14289,14627,17185,17710,18965,21781,22844,24414,25211,26883,27527,32826,33208,35394,36527,40214,44808
chr1	3773844	3801992	DFFB	1000	+	3773844	3801992	0	7	437,127,189,80,171,101,1922	0,1437,8531,10693,12324,15191,26226
chr1	3805702	3816857	C1orf174	1000	-	3805702	3816857	0	4	935,489,114,122	0,1430,3744,11033
chr1	3816967	3832009	LOC100133612	1000	+	3816967	3832009	0	4	228,72,599,1051	0,3561,13288,13991
chr1	4472110	4484744	LOC284661	1000	+	4472110	4484744	0	6	582,35,237,428,101,691	0,3502,4261,10709,11297,11943
chr1	4715104	4843850	AJAP1	1000	+	4715104	4843850	0	7	410,800,88,246,132,394,1246	0,56855,114808,117235,119382,122356,127500
chr1	5922869	6052531	NPHP4	1000	-	5922869	6052531	0	30	596,144,180,172,86,86,157,84,187,227,206,126,181,161,188,192,152,108,62,139,183,127,182,137,156,65,173,144,173,228	0,1080,1528,2292,3563,4220,4930,10442,11661,12064,14283,17304,24476,28058,41807,42482,42822,44305,46342,64839,70337,84294,85260,89890,98984,104489,106277,115460,123345,129434
chr1	6086379	6160523	KCNAB2	1000	+	6086379	6160523	0	16	126,129,42,44,38,80,45,45,44,87,86,121,95,121,89,1979	0,14197,15511,46435,47413,55875,58884,61147,62688,64069,68080,69003,69210,70316,70949,72165
chr1	6161852	6240183	CHD5	1000	-	6161852	6240183	0	42	3635,54,115,164,196,133,109,138,90,133,80,160,145,134,89,93,175,173,111,232,125,118,132,142,174,122,138,201,192,109,132,212,207,222,167,124,125,239,119,180,128,179	0,4441,4602,4823,8002,8601,9982,10347,11116,19312,19701,22155,22724,23307,23731,23973,24779,26253,26706,27045,28411,29838,32335,32925,33437,34724,34935,40335,40621,42030,42231,44419,44872,47061,47453,49239,50619,52867,53806,57543,66357,78152
chr1	6245080	6259679	RPL22	1000	-	6245080	6259679	0	4	1796,125,105,58	0,7909,12631,14541
chr1	6266188	6281351	RNF207	1000	+	6266188	6281351	0	18	174,191,133,145,82,76,126,47,73,69,69,98,187,186,52,118,81,2056	0,407,1250,2752,2986,3139,3285,3795,4094,4241,4741,4892,5738,6102,6553,6937,12160,13107
chr1	6281254	6296044	ICMT	1000	-	6281254	6296044	0	5	4068,218,170,89,268	0,10707,12279,13691,14522
chr1	6304261	6305638	HES3	1000	+	6304261	6305638	0	4	40,96,82,469	0,149,346,908
chr1	6307406	6321035	GPR153	1000	-	6307406	6321035	0	6	2657,185,193,430,465,151	0,3093,3991,6371,7203,13478
chr1	6324332	6453826	ACOT7	1000	-	6324332	6453826	0	12	423,185,117,87,115,92,157,118,119,135,330,510	0,16829,30591,54219,63026,69204,75160,85476,94553,96297,121221,128984
chr1	6475294	6479979	HES2	1000	-	6475294	6479979	0	4	3919,100,96,144	0,4006,4372,4541
chr1	6484847	6521003	ESPN	1000	+	6484847	6521003	0	13	462,194,187,183,132,202,272,451,146,264,80,12,945	0,3438,15466,15838,16146,19693,20876,23853,26815,27045,32396,32573,35211
chr1	6521220	6526255	TNFRSF25	1000	-	6521220	6526255	0	10	602,181,38,108,83,343,168,135,121,127	0,833,1468,1702,1904,2950,3391,3927,4279,4908
chr1	6526151	6580069	PLEKHG5	1000	-	6526151	6580069	0	26	1481,762,200,116,133,120,138,150,111,150,51,96,189,204,152,137,92,61,106,130,119,136,64,77,105,565	0,1733,2950,3243,3452,4144,4414,4643,4898,5396,5666,6435,6894,7159,7921,8359,8955,9370,9839,11437,19744,24353,25545,30401,31228,53353
chr1	6581408	6614658	NOL9	1000	-	6581408	6614658	0	12	4655,134,178,112,298,162,98,97,136,128,220,492	0,5347,7645,10619,11114,11931,20481,23477,23696,28222,29047,32758
chr1	6615433	6639816	TAS1R1	1000	+	6615433	6639816	0	6	191,307,762,213,121,1104	0,15535,19257,21041,21576,23279
chr1	6640062	6649339	ZBTB48	1000	+	6640062	6649339	0	11	134,759,242,112,93,87,155,137,165,89,364	0,538,2055,5916,6692,7202,7475,8057,8275,8753,8913
chr1	6650784	6662929	KLHL21	1000	-	6650784	6662929	0	4	2934,73,406,1073	0,4760,8322,11072
chr1	6673755	6684092	PHF13	1000	+	6673755	6684092	0	4	410,102,535,2622	0,3061,6107,7715
chr1	6685251	6695645	THAP3	1000	+	6685251	6695645	0	5	101,193,66,126,1566	0,3307,5096,7178,8828
chr1	6694227	6761966	DNAJC11	1000	-	6694227	6761966	0	16	1533,130,143,58,70,156,117,86,190,74,123,129,102,74,130,178	0,1949,3030,3279,4127,5734,10390,10873,11621,17361,18661,19743,33541,44226,46740,67561
chr1	6845383	7829763	CAMTA1	1000	+	6845383	7829763	0	23	252,70,119,68,136,72,154,141,1847,127,135,152,197,79,316,524,188,247,72,194,75,31,3245	0,34857,39768,305980,464167,682506,855076,876402,878029,885587,892275,947124,951020,951607,951931,952635,959511,960521,962386,965875,967135,970314,981135
chr1	7831328	7841491	VAMP3	1000	+	7831328	7841491	0	5	117,70,159,52,1806	0,2173,5891,6849,8357
chr1	7844762	7905236	PER3	1000	+	7844762	7905236	0	21	303,146,116,202,49,149,79,107,157,106,129,130,136,125,174,231,698,325,184,151,2505	0,738,2018,3342,9257,13822,16410,18344,18989,24190,25190,25735,34582,35412,35764,41777,42415,45134,51059,52296,57969
chr1	7907672	7913551	UTS2	1000	-	7907672	7913551	0	5	270,44,111,144,185	0,2027,3199,5288,5694
chr1	7979907	8000887	TNFRSF9	1000	-	7979907	8000887	0	8	1076,135,131,67,138,108,184,44	0,13314,15165,17842,18345,18873,20047,20936
chr1	8021713	8045341	PARK7	1000	+	8021713	8045341	0	7	140,113,102,60,70,87,388	0,1109,3670,7691,9240,15998,23240
chr1	8071779	8086393	ERRFI1	1000	-	8071779	8086393	0	4	2677,77,198,176	0,3588,3775,14438
chr1	8384389	8404226	SLC45A1	1000	+	8384389	8404226	0	8	397,93,225,728,154,177,206,420	0,968,1488,5879,11107,13486,15163,19417
chr1	8412465	8877699	RERE	1000	-	8412465	8877699	0	25	2715,181,147,721,223,1379,114,162,200,93,163,81,127,99,100,125,49,105,97,106,126,71,469,185,481	0,3013,3694,5790,7358,7706,9357,10277,11650,12340,13406,70321,71155,113519,142657,144999,156220,188807,204068,205011,262154,271903,303566,439997,464753
chr1	8921062	8938780	ENO1	1000	-	8921062	8938780	0	12	426,59,109,202,198,223,134,70,59,96,94,142	0,1883,2231,2887,4281,5275,6113,6984,9448,10887,13820,17576
chr1	9005921	9035146	CA6	1000	+	9005921	9035146	0	8	103,180,149,93,70,158,115,466	0,3400,11274,13047,16724,21796,25004,28759
chr1	9063358	9086404	SLC2A7	1000	-	9063358	9086404	0	12	219,128,76,102,111,188,126,153,125,161,99,51	0,1452,4010,6843,10225,11381,11817,14923,15909,19618,21676,22995
chr1	9097006	9148510	SLC2A5	1000	-	9097006	9148510	0	14	842,128,76,102,111,188,126,569,125,161,99,325,129,80	0,949,1483,1880,2604,2852,3116,4421,10662,20500,21204,32556,48066,51424
chr1	9164475	9189229	GPR157	1000	-	9164475	9189229	0	4	218,195,214,526	0,1069,6859,24228
chr1	9211726	9211836	MIR34A	1000	-	9211726	9211836	0	1	110	0
chr1	9294862	9331392	H6PD	1000	+	9294862	9331392	0	5	263,637,118,270,7825	0,10121,12162,27255,28705
chr1	9352940	9429588	SPSB1	1000	+	9352940	9429588	0	3	190,843,2082	0,62861,74566
chr1	9599527	9642830	SLC25A33	1000	+	9599527	9642830	0	7	279,180,78,101,67,281,474	0,14156,27814,30788,33876,40484,42829
chr1	9648931	9674935	TMEM201	1000	+	9648931	9674935	0	11	170,121,195,177,350,2893,233,72,300,138,1892	0,7016,7985,9575,12231,13195,18683,20966,21632,22879,24112
chr1	9711789	9789171	PIK3CD	1000	+	9711789	9789171	0	24	71,105,173,229,230,180,150,90,222,97,131,51,168,122,144,100,179,113,79,168,124,146,133,2205	0,39735,58692,63809,64117,64708,65227,65805,66962,68189,68380,68879,69010,69395,69712,70029,70243,70512,70796,71393,72237,72544,73072,75177
chr1	9712668	9714644	C1orf200	1000	-	9712668	9714644	0	2	1433,389	0,1587
chr1	9789079	9884550	CLSTN1	1000	-	9789079	9884550	0	19	1684,185,136,146,171,227,149,158,57,163,122,249,186,150,209,196,30,123,850	0,2184,2739,4379,4950,5926,6445,6863,8476,12072,14862,15373,20439,20742,22451,26092,27459,44250,94621
chr1	9908333	9970316	CTNNBIP1	1000	-	9908333	9970316	0	6	2501,91,120,85,34,164	0,22911,23693,29629,35429,61819
chr1	9989777	10002826	LZIC	1000	-	9989777	10002826	0	7	738,82,96,99,136,109,145	0,2171,3083,5042,5772,6799,12904
chr1	10003485	10045555	NMNAT1	1000	+	10003485	10045555	0	5	88,171,184,140,3197	0,28590,32164,37603,38873
chr1	10057254	10076077	RBP7	1000	+	10057254	10076077	0	4	135,179,102,238	0,10373,10976,18585
chr1	10093015	10241294	UBE4B	1000	+	10093015	10241294	0	28	737,187,136,88,145,229,387,142,101,115,84,57,117,99,114,199,139,100,128,99,236,127,145,135,192,175,147,1342	0,39070,62503,68150,69990,72558,73239,84501,86555,89004,93836,96434,97542,97757,99411,102030,104109,111982,114005,116226,118368,125398,128184,135178,138180,145686,146458,146937
chr1	10270763	10441659	KIF1B	1000	+	10270763	10441659	0	48	173,185,77,180,66,179,112,78,66,76,79,143,134,80,76,80,107,84,181,73,5433,94,149,179,138,249,119,86,130,163,91,119,56,109,67,85,106,115,134,62,146,240,72,122,150,193,119,5057	0,21544,45541,47787,51199,56674,57446,60796,61535,64722,65615,67280,71694,80376,81341,84380,84954,85876,86191,86468,92457,109337,111003,113178,114052,115405,123814,125951,126368,126665,129063,131344,132526,135139,137055,137943,141925,150223,150986,152577,154394,154703,157761,160435,163610,164148,164549,165839
chr1	10459084	10480200	PGD	1000	+	10459084	10480200	0	13	98,76,180,66,119,70,135,190,131,134,100,123,514	0,601,1365,4043,5133,9043,12390,14034,17959,18348,19798,20389,20602
chr1	10490158	10512208	APITD1	1000	+	10490158	10512208	0	7	467,659,124,34,67,543,775	0,641,3740,4555,10245,12163,21275
chr1	10509970	10511957	CORT	1000	+	10509970	10511957	0	2	409,524	0,1463
chr1	10520604	10532613	DFFA	1000	-	10520604	10532613	0	5	2662,190,143,162,234	0,2883,6642,8629,11775
chr1	10535002	10690813	PEX14	1000	+	10535002	10690813	0	9	57,48,85,129,86,103,98,92,1226	0,20328,61267,124292,143386,148073,149394,152326,154585
chr1	10696667	10856707	CASZ1	1000	-	10696667	10856707	0	21	3449,142,152,172,199,927,123,155,64,136,842,173,165,91,69,835,489,39,53,157,87	0,6248,6549,8306,9517,10602,12459,12672,14081,14330,16766,17808,19038,20035,21897,23091,28472,57263,68881,124090,159953
chr1	11006529	11042094	C1orf127	1000	-	11006529	11042094	0	13	269,1202,191,124,197,85,169,39,144,125,120,101,26	0,1170,3151,7546,8517,10550,11112,12241,17655,19885,23497,29683,35539
chr1	11072678	11085548	TARDBP	1000	+	11072678	11085548	0	6	122,250,164,141,171,3368	0,1094,4222,6111,7807,9502
chr1	11086580	11107285	MASP2	1000	-	11086580	11107285	0	12	1125,75,135,79,119,148,197,155,132,178,229,26	0,3652,4224,8304,11169,16351,16815,18275,18884,20032,20367,20679
chr1	11114648	11120091	SRM	1000	-	11114648	11120091	0	8	294,123,146,84,154,93,121,258	0,370,1189,1419,2012,4208,4633,5185
chr1	11126677	11159938	EXOSC10	1000	-	11126677	11159938	0	25	128,77,62,172,74,85,75,96,107,79,51,112,51,149,157,191,144,111,76,115,166,105,124,137,161	0,1387,2024,2938,4279,5466,7313,7610,10221,10744,10980,13090,13878,14143,14461,16067,20827,21179,21502,23933,24393,24872,29137,31399,33100
chr1	11166588	11322608	MTOR	1000	-	11166588	11322608	0	58	969,106,81,81,66,136,75,73,83,123,148,136,175,135,183,123,99,97,101,249,118,116,132,126,108,78,116,101,140,76,146,163,143,147,93,163,113,168,87,251,130,135,93,90,123,206,216,245,129,187,109,276,135,201,233,109,176,107	0,1649,2758,3117,6320,7786,8281,8864,10472,14714,15447,17966,20090,20478,21092,21472,21922,22323,23206,23997,26548,27819,32772,33001,38116,38436,40144,43594,50620,60910,92726,93009,98029,102780,104282,105780,106264,106867,109616,122136,124393,124768,125904,126866,127611,131311,131870,133771,135021,136582,141093,141287,147307,149460,150401,151953,152716,155913
chr1	11249397	11256037	ANGPTL7	1000	+	11249397	11256037	0	5	615,101,195,199,1127	0,2929,4239,5120,5513
